sample_id,image_path,gt_mask_path,pred_mask_path,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lane_iou,lane_f1,lane_precision,lane_recall,lane_accuracy,lane_miou,pixel_accuracy
bd50d9a3-1e2466bf,/shared/data/bdd100k/images/val/bd50d9a3-1e2466bf.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd50d9a3-1e2466bf.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd50d9a3-1e2466bf.png,597,10609,9973,900421,0.02818829973086548,0.05483100661228514,0.053275031233267885,0.056480605487228,0.056480605487228,0.5029204620489979,0.9776671006944444
bd512863-2e6735a4,/shared/data/bdd100k/images/val/bd512863-2e6735a4.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd512863-2e6735a4.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd512863-2e6735a4.png,1110,7905,2791,909794,0.09401998983567676,0.1718798389590085,0.12312811980033275,0.2845424250192258,0.2845424250192258,0.5412000458689622,0.9883940972222223
bd512863-814ab9b3,/shared/data/bdd100k/images/val/bd512863-814ab9b3.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd512863-814ab9b3.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd512863-814ab9b3.png,0,40,5730,915830,0.0,0.0,0.0,0.0,0.0,0.49686957465277776,0.9937391493055555
bd51fb57-1ac69b0a,/shared/data/bdd100k/images/val/bd51fb57-1ac69b0a.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd51fb57-1ac69b0a.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd51fb57-1ac69b0a.png,5014,33911,3393,879282,0.1184838602958552,0.21186512296091803,0.12881181759794477,0.5964077554418935,0.5964077554418935,0.5388925030347053,0.9595225694444445
bd51fb57-d6436f78,/shared/data/bdd100k/images/val/bd51fb57-d6436f78.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd51fb57-d6436f78.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd51fb57-d6436f78.png,568,3786,3814,913432,0.06953966699314397,0.13003663003613,0.13045475424896644,0.1296211775445002,0.1296211775445002,0.5306440267927875,0.9917534722222222
bd51fb57-fee52768,/shared/data/bdd100k/images/val/bd51fb57-fee52768.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd51fb57-fee52768.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd51fb57-fee52768.png,0,0,6699,914901,0.0,0.0,0.0,0.0,0.0,0.4963655598958333,0.9927311197916666
bd52701c-66ce9738,/shared/data/bdd100k/images/val/bd52701c-66ce9738.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd52701c-66ce9738.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd52701c-66ce9738.png,598,3628,8297,909077,0.04775213606963187,0.0911515890552755,0.14150496923805014,0.06722878021360314,0.06722878021360314,0.5174021407252118,0.987060546875
bd554ae8-2c8c08df,/shared/data/bdd100k/images/val/bd554ae8-2c8c08df.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd554ae8-2c8c08df.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd554ae8-2c8c08df.png,1512,20691,1041,898356,0.06504904491481672,0.12215220552574813,0.06809890555330361,0.5922444183313746,0.5922444183313746,0.5207147825194893,0.9764192708333334
bd554ae8-bcb18664,/shared/data/bdd100k/images/val/bd554ae8-bcb18664.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd554ae8-bcb18664.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd554ae8-bcb18664.png,1804,18636,2887,898273,0.0773352767179663,0.14356770522431936,0.08825831702544032,0.3845661905777019,0.3845661905777019,0.526967761429751,0.9766460503472222
bd57e60e-04fe485e,/shared/data/bdd100k/images/val/bd57e60e-04fe485e.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd57e60e-04fe485e.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd57e60e-04fe485e.png,0,8073,4041,909486,0.0,0.0,0.0,0.0,0.0,0.493427734375,0.98685546875
bd57e60e-187054e3,/shared/data/bdd100k/images/val/bd57e60e-187054e3.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd57e60e-187054e3.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd57e60e-187054e3.png,0,0,1656,919944,0.0,0.0,0.0,0.0,0.0,0.4991015625,0.998203125
bd57e60e-1e11a4e0,/shared/data/bdd100k/images/val/bd57e60e-1e11a4e0.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd57e60e-1e11a4e0.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd57e60e-1e11a4e0.png,0,0,0,921600,0.0,0.0,0.0,0.0,0.0,0.5,1.0
bd57e60e-504a870b,/shared/data/bdd100k/images/val/bd57e60e-504a870b.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd57e60e-504a870b.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd57e60e-504a870b.png,0,0,6158,915442,0.0,0.0,0.0,0.0,0.0,0.4966590711805556,0.9933181423611112
bd57e60e-d36607eb,/shared/data/bdd100k/images/val/bd57e60e-d36607eb.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd57e60e-d36607eb.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd57e60e-d36607eb.png,0,0,1190,920410,0.0,0.0,0.0,0.0,0.0,0.49935438368055557,0.9987087673611111
bd57e60e-f3226561,/shared/data/bdd100k/images/val/bd57e60e-f3226561.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd57e60e-f3226561.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd57e60e-f3226561.png,0,0,4298,917302,0.0,0.0,0.0,0.0,0.0,0.4976681857638889,0.9953363715277778
bd5a0062-2a7bbf28,/shared/data/bdd100k/images/val/bd5a0062-2a7bbf28.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd5a0062-2a7bbf28.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd5a0062-2a7bbf28.png,0,0,7214,914386,0.0,0.0,0.0,0.0,0.0,0.4960861545138889,0.9921723090277778
bd5a0062-a5d1cf03,/shared/data/bdd100k/images/val/bd5a0062-a5d1cf03.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd5a0062-a5d1cf03.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd5a0062-a5d1cf03.png,0,0,1222,920378,0.0,0.0,0.0,0.0,0.0,0.49933702256944446,0.9986740451388889
bd5a0062-af4b8c8c,/shared/data/bdd100k/images/val/bd5a0062-af4b8c8c.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd5a0062-af4b8c8c.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd5a0062-af4b8c8c.png,2454,17345,2750,899051,0.10882965985187813,0.19629644442633917,0.12394565382090005,0.4715603382013835,0.4715603382013835,0.5434834871360015,0.9781955295138889
